PROJECT,DESCIPLINE,MASTER_REF,SOURCE_TYPE,UNIT,AREA,ISODRAWINGS,PIPINGCLASS,TOT_QTY,QTY_UOM,COMMODITYCODE,COMPLETE_FLAG,ISO_REV,DRAWING_TYPE,REVISION_DATE,GCP_NOM_DIAM,SIZE1_UOM,RCP_NOM_DIAM,SIZE2_UOM,SPEC_OVERRIDE,WORKSITE,DESCRIPTION,RECORD_TYPE,MODEL_CODE,ISODRAWINGSATTR1
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,4,EA,FLWNPAADA000                                      ,,,,4/20/2015,100,MM,,,,,FLANGE WELDING NECK CL. 150 RF SCH.10S A182-F304,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,4,EA,FLWNPAADA000                                      ,,,,4/20/2015,150,MM,,,,,FLANGE WELDING NECK CL. 150 RF SCH.10S A182-F304,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,41,EA,FLWNPAADB000                                      ,,,,4/20/2015,50,MM,,,,,FLANGE WELDING NECK CL. 150 RF SCH.10S A182-F304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,2,EA,FLWNPAADB000                                      ,,,,4/20/2015,80,MM,,,,,FLANGE WELDING NECK CL. 150 RF SCH.10S A182-F304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,10,EA,FLWNPAADB000                                      ,,,,4/20/2015,100,MM,,,,,FLANGE WELDING NECK CL. 150 RF SCH.10S A182-F304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,11,EA,FLWNPAADB000                                      ,,,,4/20/2015,150,MM,,,,,FLANGE WELDING NECK CL. 150 RF SCH.10S A182-F304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,38,EA,FLWNPAADB000                                      ,,,,4/20/2015,200,MM,,,,,FLANGE WELDING NECK CL. 150 RF SCH.10S A182-F304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,36,EA,FLWNPAADB000                                      ,,,,4/20/2015,250,MM,,,,,FLANGE WELDING NECK CL. 150 RF SCH.10S A182-F304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,12,EA,FLWNPAADB000                                      ,,,,4/20/2015,300,MM,,,,,FLANGE WELDING NECK CL. 150 RF SCH.10S A182-F304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,1,EA,FLWNPAADB000                                      ,,,,4/20/2015,350,MM,,,,,FLANGE WELDING NECK CL. 150 RF SCH.10S A182-F304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,22,EA,FLWNPAADB000                                      ,,,,4/20/2015,400,MM,,,,,FLANGE WELDING NECK CL. 150 RF SCH.10S A182-F304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,6,EA,FLWNPAADB000                                      ,,,,4/20/2015,500,MM,,,,,FLANGE WELDING NECK CL. 150 RF SCH.10S A182-F304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,2,EA,FLWNPAADB000                                      ,,,,4/20/2015,600,MM,,,,,FLANGE WELDING NECK CL. 150 RF SCH.10S A182-F304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,3,EA,FLWNQAAD3000                                      ,,,,4/20/2015,20,MM,,,,,FLANGE WELDING NECK CL. 150 RF SCH.40S A182-F316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,154,EA,FLWNQAAD3000                                      ,,,,4/20/2015,25,MM,,,,,FLANGE WELDING NECK CL. 150 RF SCH.40S A182-F316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,24,EA,FLWNQAAD3000                                      ,,,,4/20/2015,40,MM,,,,,FLANGE WELDING NECK CL. 150 RF SCH.40S A182-F316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,16,EA,FLWNQAAD3000                                      ,,,,4/20/2015,50,MM,,,,,FLANGE WELDING NECK CL. 150 RF SCH.40S A182-F316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,18,EA,FLWNQAAD3000                                      ,,,,4/20/2015,80,MM,,,,,FLANGE WELDING NECK CL. 150 RF SCH.40S A182-F316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,8,EA,FLWNQAAD3000                                      ,,,,4/20/2015,100,MM,,,,,FLANGE WELDING NECK CL. 150 RF SCH.40S A182-F316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,149,EA,FLWNQAAD3000                                      ,,,,4/20/2015,150,MM,,,,,FLANGE WELDING NECK CL. 150 RF SCH.40S A182-F316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,212,EA,FLWNQAAD3000                                      ,,,,4/20/2015,200,MM,,,,,FLANGE WELDING NECK CL. 150 RF SCH.40S A182-F316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,36,EA,FLWNQAAD3000                                      ,,,,4/20/2015,250,MM,,,,,FLANGE WELDING NECK CL. 150 RF SCH.40S A182-F316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,72,EA,FLWNQAAD3000                                      ,,,,4/20/2015,350,MM,,,,,FLANGE WELDING NECK CL. 150 RF SCH.40S A182-F316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,2,EA,FLWNQAAD3000                                      ,,,,4/20/2015,400,MM,,,,,FLANGE WELDING NECK CL. 150 RF SCH.40S A182-F316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,1,EA,FLWNQAAD5000                                      ,,,,4/20/2015,100,MM,,,,,FLANGE WELDING NECK CL. 150 RF SCH.40S A182-F904L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,8,EA,FLWNQAAD5000                                      ,,,,4/20/2015,200,MM,,,,,FLANGE WELDING NECK CL. 150 RF SCH.40S A182-F904L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,8,EA,FLWNQAADD000                                      ,,,,4/20/2015,500,MM,,,,,FLANGE WELDING NECK CL. 150 RF SCH.40S A182-F316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,5419.4,M,PIPEP00DA0C0                                      ,,,,4/20/2015,50,MM,,,,,PIPE WLD SCH.10S A312-TP304,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,352.8,M,PIPEP00DA0C0                                      ,,,,4/20/2015,80,MM,,,,,PIPE WLD SCH.10S A312-TP304,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,729.4,M,PIPEP00DA0C0                                      ,,,,4/20/2015,100,MM,,,,,PIPE WLD SCH.10S A312-TP304,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,3303.7,M,PIPEP00DA0C0                                      ,,,,4/20/2015,150,MM,,,,,PIPE WLD SCH.10S A312-TP304,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,3752,M,PIPEP00DB0C0                                      ,,,,4/20/2015,50,MM,,,,,PIPE WLD SCH.10S A312-TP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,259.8,M,PIPEP00DB0C0                                      ,,,,4/20/2015,80,MM,,,,,PIPE WLD SCH.10S A312-TP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,1129.8,M,PIPEP00DB0C0                                      ,,,,4/20/2015,100,MM,,,,,PIPE WLD SCH.10S A312-TP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,399.8,M,PIPEP00DB0C0                                      ,,,,4/20/2015,150,MM,,,,,PIPE WLD SCH.10S A312-TP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,333.8,M,PIPEP00DB0C0                                      ,,,,4/20/2015,200,MM,,,,,PIPE WLD SCH.10S A312-TP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,385.3,M,PIPEP00DB0C0                                      ,,,,4/20/2015,250,MM,,,,,PIPE WLD SCH.10S A312-TP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,514.7,M,PIPEP00DB0C0                                      ,,,,4/20/2015,300,MM,,,,,PIPE WLD SCH.10S A312-TP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,327.8,M,PIPEP00DB0C0                                      ,,,,4/20/2015,400,MM,,,,,PIPE WLD SCH.10S A312-TP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,45.6,M,PIPEP00DB0C0                                      ,,,,4/20/2015,500,MM,,,,,PIPE WLD SCH.10S A312-TP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,27.8,M,PIPEP00DB0C0                                      ,,,,4/20/2015,600,MM,,,,,PIPE WLD SCH.10S A312-TP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,69.7,M,PIPEP00DD0C0                                      ,,,,4/20/2015,50,MM,,,,,PIPE WLD SCH.10S A312-TP316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,8.7,M,PIPEP00DD0C0                                      ,,,,4/20/2015,100,MM,,,,,PIPE WLD SCH.10S A312-TP316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,367,M,PIPEP00DD0C0                                      ,,,,4/20/2015,150,MM,,,,,PIPE WLD SCH.10S A312-TP316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,252.2,M,PIPEP00DD0C0                                      ,,,,4/20/2015,200,MM,,,,,PIPE WLD SCH.10S A312-TP316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,69.5,M,PIPEP00DD0C0                                      ,,,,4/20/2015,250,MM,,,,,PIPE WLD SCH.10S A312-TP316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,35.9,M,PIPEQ00D10B0                                      ,,,,4/20/2015,25,MM,,,,,PIPE SMLS SCH.40S A312-TP316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,149.4,M,PIPEQ00D10B0                                      ,,,,4/20/2015,50,MM,,,,,PIPE SMLS SCH.40S A312-TP316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,34.1,M,PIPEQ00D10B0                                      ,,,,4/20/2015,80,MM,,,,,PIPE SMLS SCH.40S A312-TP316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,2573.1,M,PIPEQ00D10B0                                      ,,,,4/20/2015,150,MM,,,,,PIPE SMLS SCH.40S A312-TP316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,4692.7,M,PIPEQ00D10B0                                      ,,,,4/20/2015,200,MM,,,,,PIPE SMLS SCH.40S A312-TP316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,66.6,M,PIPEQ00D10B0                                      ,,,,4/20/2015,250,MM,,,,,PIPE SMLS SCH.40S A312-TP316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,217.8,M,PIPEQ00D10B0                                      ,,,,4/20/2015,350,MM,,,,,PIPE SMLS SCH.40S A312-TP316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,523.5,M,PIPEQ00D10B0                                      ,,,,4/20/2015,400,MM,,,,,PIPE SMLS SCH.40S A312-TP316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,1006.3,M,PIPEQ00D40C0                                      ,,,,4/20/2015,80,MM,,,,,PIPE WLD SCH.40S A312 UNS N08904,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,865.8,M,PIPEQ00D40C0                                      ,,,,4/20/2015,100,MM,,,,,PIPE WLD SCH.40S A312 UNS N08904,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,2.4,M,PIPEQ00D40C0                                      ,,,,4/20/2015,200,MM,,,,,PIPE WLD SCH.40S A312 UNS N08904,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,0.1,M,PIPEQ00DA0B0                                      ,,,,4/20/2015,25,MM,,,,,PIPE SMLS SCH.40S A312-TP304,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,1874.1,M,PIPEQ00DA0B0                                      ,,,,4/20/2015,40,MM,,,,,PIPE SMLS SCH.40S A312-TP304,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,30.2,M,PIPEQ00DB0B0                                      ,,,,4/20/2015,25,MM,,,,,PIPE SMLS SCH.40S A312-TP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,1.4,M,PIPEQ00DB0B0                                      ,,,,4/20/2015,40,MM,,,,,PIPE SMLS SCH.40S A312-TP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,1.2,M,PIPEQ00DB0C0                                      ,,,,4/20/2015,15,MM,,,,,PIPE WLD SCH.40S A312-TP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,94.4,M,PIPEQ00DB0C0                                      ,,,,4/20/2015,25,MM,,,,,PIPE WLD SCH.40S A312-TP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,117.6,M,PIPEQ00DD0A0                                      ,,,,4/20/2015,500,MM,,,,,PIPE SMLS/WLD SCH.40S A312-TP316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,5.7,M,PIPEQ00DD0C0                                      ,,,,4/20/2015,25,MM,,,,,PIPE WLD SCH.40S A312-TP316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,2.4,M,PIPEQ00DD0C0                                      ,,,,4/20/2015,40,MM,,,,,PIPE WLD SCH.40S A312-TP316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,1.6,M,PIPER00D40B0                                      ,,,,4/20/2015,25,MM,,,,,PIPE SMLS SCH.80S A312 UNS N08904,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,0.1,M,PIPER00D40B0                                      ,,,,4/20/2015,40,MM,,,,,PIPE SMLS SCH.80S A312 UNS N08904,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,541.7,M,PIPER00D40C0                                      ,,,,4/20/2015,50,MM,,,,,PIPE WLD SCH.80S A312 UNS N08904,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,3,EA,PLHT000DA000                                      ,,,,4/20/2015,15,MM,,,,,PLUG HEX. HEAD THRD A182-F304,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,8,EA,PLHT000DA000                                      ,,,,4/20/2015,25,MM,,,,,PLUG HEX. HEAD THRD A182-F304,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,1,EA,PLHT0K0D5000                                      ,,,,4/20/2015,40,MM,,,,,PLUG HEX. HEAD THRD CL. 6000 A182-F904L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,5,EA,PNPTR00DB050                                      ,,,,4/20/2015,15,MM,,,,,PIPE NIPPLE POE / TOE L = 175 MM SCH.80S A312-TP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,3,EA,PNPTR00DB050                                      ,,,,4/20/2015,25,MM,,,,,PIPE NIPPLE POE / TOE L = 175 MM SCH.80S A312-TP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,1,EA,RECBPP0DB0C0                                      ,,,,4/20/2015,150,MM,100,MM,,,REDUCER CONC. BW WLD SCH.10S X SCH.10S A403-WP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,3,EA,RECBPP0DB0C0                                      ,,,,4/20/2015,200,MM,150,MM,,,REDUCER CONC. BW WLD SCH.10S X SCH.10S A403-WP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,5,EA,RECBPP0DB0C0                                      ,,,,4/20/2015,250,MM,200,MM,,,REDUCER CONC. BW WLD SCH.10S X SCH.10S A403-WP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,2,EA,RECBPP0DD0C0                                      ,,,,4/20/2015,200,MM,150,MM,,,REDUCER CONC. BW WLD SCH.10S X SCH.10S A403-WP316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,3,EA,RECBQQ0D20B0                                      ,,,,4/20/2015,100,MM,50,MM,,,REDUCER CONC. BW SMLS SCH.40S X SCH.40S A403-WP316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,3,EA,RECBQQ0D20B0                                      ,,,,4/20/2015,150,MM,100,MM,,,REDUCER CONC. BW SMLS SCH.40S X SCH.40S A403-WP316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,7,EA,RECBQQ0D20B0                                      ,,,,4/20/2015,200,MM,100,MM,,,REDUCER CONC. BW SMLS SCH.40S X SCH.40S A403-WP316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,8,EA,RECBQQ0D60C0                                      ,,,,4/20/2015,200,MM,100,MM,,,REDUCER CONC. BW WLD SCH.40S X SCH.40S A403-WP904L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,8,EA,RECBQR0D60C0                                      ,,,,4/20/2015,100,MM,50,MM,,,REDUCER CONC. BW WLD SCH.40S X SCH.80S A403-WP904L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,3,EA,REEBPP0DA0C0                                      ,,,,4/20/2015,100,MM,50,MM,,,REDUCER ECC. BW WLD SCH.10S X SCH.10S A403-WP304,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,3,EA,REEBPP0DA0C0                                      ,,,,4/20/2015,150,MM,100,MM,,,REDUCER ECC. BW WLD SCH.10S X SCH.10S A403-WP304,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,1,EA,REEBPP0DB0C0                                      ,,,,4/20/2015,80,MM,50,MM,,,REDUCER ECC. BW WLD SCH.10S X SCH.10S A403-WP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,3,EA,REEBPP0DB0C0                                      ,,,,4/20/2015,100,MM,50,MM,,,REDUCER ECC. BW WLD SCH.10S X SCH.10S A403-WP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,1,EA,REEBPP0DB0C0                                      ,,,,4/20/2015,100,MM,80,MM,,,REDUCER ECC. BW WLD SCH.10S X SCH.10S A403-WP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,6,EA,REEBPP0DB0C0                                      ,,,,4/20/2015,150,MM,100,MM,,,REDUCER ECC. BW WLD SCH.10S X SCH.10S A403-WP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,2,EA,REEBPP0DB0C0                                      ,,,,4/20/2015,200,MM,150,MM,,,REDUCER ECC. BW WLD SCH.10S X SCH.10S A403-WP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,4,EA,REEBPP0DB0C0                                      ,,,,4/20/2015,250,MM,200,MM,,,REDUCER ECC. BW WLD SCH.10S X SCH.10S A403-WP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,1,EA,REEBPP0DB0C0                                      ,,,,4/20/2015,300,MM,150,MM,,,REDUCER ECC. BW WLD SCH.10S X SCH.10S A403-WP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,1,EA,REEBPP0DB0C0                                      ,,,,4/20/2015,300,MM,200,MM,,,REDUCER ECC. BW WLD SCH.10S X SCH.10S A403-WP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,4,EA,REEBPP0DB0C0                                      ,,,,4/20/2015,300,MM,250,MM,,,REDUCER ECC. BW WLD SCH.10S X SCH.10S A403-WP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,1,EA,REEBPP0DB0C0                                      ,,,,4/20/2015,350,MM,300,MM,,,REDUCER ECC. BW WLD SCH.10S X SCH.10S A403-WP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,3,EA,REEBPP0DB0C0                                      ,,,,4/20/2015,400,MM,250,MM,,,REDUCER ECC. BW WLD SCH.10S X SCH.10S A403-WP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,2,EA,REEBPP0DD0C0                                      ,,,,4/20/2015,150,MM,100,MM,,,REDUCER ECC. BW WLD SCH.10S X SCH.10S A403-WP316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,3,EA,REEBPP0DD0C0                                      ,,,,4/20/2015,200,MM,150,MM,,,REDUCER ECC. BW WLD SCH.10S X SCH.10S A403-WP316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,2,EA,REEBPP0DD0C0                                      ,,,,4/20/2015,250,MM,200,MM,,,REDUCER ECC. BW WLD SCH.10S X SCH.10S A403-WP316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,1,EA,REEBQQ0D20B0                                      ,,,,4/20/2015,100,MM,50,MM,,,REDUCER ECC. BW SMLS SCH.40S X SCH.40S A403-WP316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,2,EA,REEBQQ0D20B0                                      ,,,,4/20/2015,150,MM,80,MM,,,REDUCER ECC. BW SMLS SCH.40S X SCH.40S A403-WP316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,2,EA,REEBQQ0D20B0                                      ,,,,4/20/2015,150,MM,100,MM,,,REDUCER ECC. BW SMLS SCH.40S X SCH.40S A403-WP316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,2,EA,REEBQQ0D20B0                                      ,,,,4/20/2015,200,MM,150,MM,,,REDUCER ECC. BW SMLS SCH.40S X SCH.40S A403-WP316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,6,EA,REEBQQ0D20B0                                      ,,,,4/20/2015,250,MM,150,MM,,,REDUCER ECC. BW SMLS SCH.40S X SCH.40S A403-WP316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,2,EA,REEBQQ0D20B0                                      ,,,,4/20/2015,350,MM,150,MM,,,REDUCER ECC. BW SMLS SCH.40S X SCH.40S A403-WP316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,6,EA,REEBQQ0D20B0                                      ,,,,4/20/2015,350,MM,250,MM,,,REDUCER ECC. BW SMLS SCH.40S X SCH.40S A403-WP316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,1,EA,REEBQR0D60C0                                      ,,,,4/20/2015,80,MM,50,MM,,,REDUCER ECC. BW WLD SCH.40S X SCH.80S A403-WP904L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,4,EA,REEBQR0D60C0                                      ,,,,4/20/2015,100,MM,50,MM,,,REDUCER ECC. BW WLD SCH.40S X SCH.80S A403-WP904L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,11,EA,SCBPPQ0DA0B0                                      ,,,,4/20/2015,50,MM,40,MM,,,SWAGE NIPPLE CONC. BLE / PSE SMLS SCH.10S X SCH.40S A403-WP304,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,1,EA,SCBPPQ0DB000                                      ,,,,4/20/2015,50,MM,25,MM,,,SWAGE NIPPLE CONC. BLE / PSE SCH.10S X SCH.40S A403-WP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,17,EA,SCBPPQ0DB0B0                                      ,,,,4/20/2015,50,MM,25,MM,,,SWAGE NIPPLE CONC. BLE / PSE SMLS SCH.10S X SCH.40S A403-WP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,7,EA,SEBPPQ0DA0B0                                      ,,,,4/20/2015,50,MM,40,MM,,,SWAGE NIPPLE ECC. BLE / PSE SMLS SCH.10S X SCH.40S A403-WP304,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,1,EA,SEBPPQ0DB000                                      ,,,,4/20/2015,50,MM,25,MM,,,SWAGE NIPPLE ECC. BLE / PSE SCH.10S X SCH.40S A403-WP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,1,EA,SEBPPQ0DB0B0                                      ,,,,4/20/2015,50,MM,25,MM,,,SWAGE NIPPLE ECC. BLE / PSE SMLS SCH.10S X SCH.40S A403-WP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,1,EA,SPBL0AAD3000                                      ,,,,4/20/2015,150,MM,,,,,SPECTACLE BLIND CL. 150 RF A182-F316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,3,EA,SPBL0AAD3000                                      ,,,,4/20/2015,200,MM,,,,,SPECTACLE BLIND CL. 150 RF A182-F316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,1,EA,SPBL0AAD8000                                      ,,,,4/20/2015,100,MM,,,,,SPECTACLE BLIND CL. 150 RF A240-TP904L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,1,EA,SPBL0AADB000                                      ,,,,4/20/2015,200,MM,,,,,SPECTACLE BLIND CL. 150 RF A240-304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,1,EA,SPBL0AAE2000                                      ,,,,4/20/2015,150,MM,,,,,SPECTACLE BLIND CL. 150 RF A182 F316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,75,EA,TEEBP00DA0C0                                      ,,,,4/20/2015,50,MM,,,,,TEE EQUAL BW WLD SCH.10S A403-WP304,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,3,EA,TEEBP00DA0C0                                      ,,,,4/20/2015,150,MM,,,,,TEE EQUAL BW WLD SCH.10S A403-WP304,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,30,EA,TEEBP00DB0C0                                      ,,,,4/20/2015,50,MM,,,,,TEE EQUAL BW WLD SCH.10S A403-WP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,2,EA,TEEBP00DB0C0                                      ,,,,4/20/2015,80,MM,,,,,TEE EQUAL BW WLD SCH.10S A403-WP304L,,,
