SOURCETYPE,DISIPLINE,MASTER REF,UNIT,AREA,ISO,ITR,IDENTCODE,GROUP,PART,TAGNUMBER,SIZE1,SIZE2,SIZE3,SIZE4,SHORT DESC,DESCRIPTION,QTY,UNIT,
ISO,P,SITE,09MA,PP5120P22,209MA0602WPD65,TAG WO MS, ,PF,FP,FLBL0AADA000-20,20,, , ,FLBL0AADA000,FLANGE BLIND CL. 150 RF A182-F304,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0602WPD70,TAG WO MS, ,PG,GP,GKFR0A0Z2000,,, , ,GKFR0A0Z2000,GASKET FLAT RING CL. 150 NITRILE BUTADIENE  60��?SHORE A,2,EA,
ISO,P,SITE,09MA,PP5120P26,209MA0312WDW09,TAG WO MS, ,PJ,EL,PNPPQ00DB0S0-20,20,, , ,PNPPQ00DB0S0,PIPE NIPPLE PBE L = 75 MM SCH.40S A312-TP304L,1,EA,
ISO,P,SITE,09MA,PP5120P25,209MA0602WPD83,TAG WO MS, ,PJ,EL,E90BP00DA0C0-150,150,, , ,E90BP00DA0C0,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304,2,EA,
ISO,P,SITE,09MA,PP5120P25,209MA0602WPD85,TAG WO MS, ,PF,FP,FLBL0AADA000-20,20,, , ,FLBL0AADA000,FLANGE BLIND CL. 150 RF A182-F304,1,EA,
ISO,P,SITE,09MA,PP5120P21,209MA1301CWS21,TAG WO MS, ,PP,PS,PIPEL00AA0B0-300,300,, , ,PIPEL00AA0B0,PIPE SMLS SCH.STD A53-GR.B,33,M,
ISO,P,SITE,09MA,PP5120P23,209MA0801WDW08,TAG WO MS, ,PJ,EL,E90BP00DB0C0-200,200,, , ,E90BP00DB0C0,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L,6,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0006ASC22,TAG WO MS, ,PP,PS,PIPEQ00D10B0-25,25,, , ,PIPEQ00D10B0,PIPE SMLS SCH.40S A312-TP316/316L,11.1,M,
ISO,P,SITE,09MA,PP5120P22,209MA1301CWS07,TAG WO MS, ,PP,PS,PIPEL00AA0B0-300,300,, , ,PIPEL00AA0B0,PIPE SMLS SCH.STD A53-GR.B,50,M,
ISO,P,SITE,09MA,PP5120P20,209MA0913PAS01,TAG WO MS, ,PF,FP,FLWNLAAA1000-50,50,, , ,FLWNLAAA1000,FLANGE WELDING NECK CL. 150 RF SCH.STD A105,2,EA,
ISO,P,SITE,09MA,PP5120P19,209MA0925PAS01,TAG WO MS, ,PF,FP,FLWNLAAA1000-50,50,, , ,FLWNLAAA1000,FLANGE WELDING NECK CL. 150 RF SCH.STD A105,2,EA,
ISO,P,SITE,09MA,PP5120P27,209MA1004WBB08,TAG WO MS, ,PL,LM,STBT000YA000,,, , ,STBT000YA000,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H,12,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0306WDW05,TAG WO MS, ,PG,GP,GKSW0A0ZB000,,, , ,GKSW0A0ZB000,GASKET SPIRAL WOUND CL. 150 SS  GRAPHITE FILLER,2,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0309WDW01,TAG WO MS, ,PP,PS,PIPEP00DB0C0-150,150,, , ,PIPEP00DB0C0,PIPE WLD SCH.10S A312-TP304L,38.3,M,
ISO,P,SITE,09MA,PP5120P21,209MA0301SCL07,TAG WO MS, ,PJ,EL,PNPPM00AB0S0-40,40,, , ,PNPPM00AB0S0,PIPE NIPPLE PBE L = 75 MM SCH.XS A106-GR.B,2,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0502OFL22,TAG WO MS, ,PF,FP,FLWNLAAA1000-100,100,, , ,FLWNLAAA1000,FLANGE WELDING NECK CL. 150 RF SCH.STD A105,1,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0301SCL16,TAG WO MS, ,PG,GP,GKFR0A0Z3000,,, , ,GKFR0A0Z3000,GASKET FLAT RING CL. 150 CNAF,2,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0030ASC28,TAG WO MS, ,PP,PS,PIPEQ00D10B0-50,50,, , ,PIPEQ00D10B0,PIPE SMLS SCH.40S A312-TP316/316L,47.9,M,
ISO,P,SITE,09MA,PP5120P23,209MA0301SCL19,TAG WO MS, ,PF,FP,FLSW0AAA1000-40,40,, , ,FLSW0AAA1000,FLANGE SW CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0315SCL02,TAG WO MS, ,PL,LM,STBT000YA000,,, , ,STBT000YA000,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H,4,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0306WDW03,TAG WO MS, ,PF,FP,FLSW0AADB000-20,20,, , ,FLSW0AADB000,FLANGE SW CL. 150 RF A182-F304L,1,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0201SLP04,TAG WO MS, ,PJ,EL,REEBLL0AB0C0-750,750,, , ,REEBLL0AB0C0,REDUCER ECC. BW WLD SCH.STD X SCH.STD A234-WPB,2,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0202SLP03,TAG WO MS, ,PG,GP,GKFR0A0Z3000,,, , ,GKFR0A0Z3000,GASKET FLAT RING CL. 150 CNAF,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0602WPD70,TAG WO MS, ,PL,LM,STBT000Y1000,,, , ,STBT000Y1000,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H  PTFE COATED,8,EA,
ISO,P,SITE,09MA,PP5120P21,209MA0912PAS10,TAG WO MS, ,PP,PS,PIPEL00AW0C0-100,100,, , ,PIPEL00AW0C0,PIPE WLD SCH.STD A53-GR.B GALV.,39.9,M,
ISO,P,SITE,09MA,PP5120P26,209MA0301SCL09,TAG WO MS, ,PJ,EL,BROS0H0A1000-300,300,, , ,BROS0H0A1000,BRANCH OUTLET SW CL. 3000 A105,2,EA,
ISO,P,SITE,09MA,PP5120P27,209MA0006ASC04,TAG WO MS, ,PJ,EL,E90BQ00D20B0-200,200,, , ,E90BQ00D20B0,ELBOW 90 DEG. LR BW SMLS SCH.40S A403-WP316/316L,4,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0715IAS03,TAG WO MS, ,PJ,EL,E90BP00DB0C0-100,100,, , ,E90BP00DB0C0,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L,6,EA,
ISO,P,SITE,09MA,PP5120P24,209MA0204SLP08,TAG WO MS, ,PJ,EL,PNPPM00AB050-25,25,, , ,PNPPM00AB050,PIPE NIPPLE PBE L = 175 MM SCH.XS A106-GR.B,1,EA,
ISO,P,SITE,09MA,PP5120P21,209MA0602WPD53,TAG WO MS, ,PP,PS,PIPEP00DA0C0-150,150,, , ,PIPEP00DA0C0,PIPE WLD SCH.10S A312-TP304,35.9,M,
ISO,P,SITE,09MA,PP5120P22,209MA0005ASC22,TAG WO MS, ,PV,VG,APLRXV-25,25,, , ,APLRXV,VALVE PLUG FLGD CL. 150 RF SS BODY,1,EA,
ISO,P,SITE,09MA,PP5120P27,209MA0006ASC03,TAG WO MS, ,PF,FP,FLWNQAAD3000-20,20,, , ,FLWNQAAD3000,FLANGE WELDING NECK CL. 150 RF SCH.40S A182-F316/316L,1,EA,
ISO,P,SITE,09MA,PP5120P27,209MA0007ASC03,TAG WO MS, ,PF,FP,FLWNQAAD3000-20,20,, , ,FLWNQAAD3000,FLANGE WELDING NECK CL. 150 RF SCH.40S A182-F316/316L,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA1103CSS02,TAG WO MS, ,PJ,EL,E90BL00AB0B0-80,80,, , ,E90BL00AB0B0,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,4,EA,
ISO,P,SITE,09MA,PP5120P26,209MA0301SCL09,TAG WO MS, ,PP,PS,PIPEL00AA0C0-300,300,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,51.8,M,
ISO,P,SITE,09MA,PP5120P22,209MA0502OFL22,TAG WO MS, ,PJ,EL,PNPPM00AB050-20,20,, , ,PNPPM00AB050,PIPE NIPPLE PBE L = 175 MM SCH.XS A106-GR.B,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0602WPD05,TAG WO MS, ,PP,PS,PIPEP00DA0C0-150,150,, , ,PIPEP00DA0C0,PIPE WLD SCH.10S A312-TP304,59.9,M,
ISO,P,SITE,09MA,PP5120P24,209MA0204SLP05,TAG WO MS, ,PP,PS,PIPEL00AA0C0-150,150,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,31.8,M,
ISO,P,SITE,09MA,PP5120P23,209MA0506DFL14,TAG WO MS, ,PJ,EL,PNPPM00AB0S0-20,20,, , ,PNPPM00AB0S0,PIPE NIPPLE PBE L = 75 MM SCH.XS A106-GR.B,1,EA,
ISO,P,SITE,09MA,PP5120P34,209MA0204SLP14,TAG WO MS, ,PV,VG,RGAYXA-25,25,, , ,RGAYXA,GATE VALVES ,1,EA,
ISO,P,SITE,09MA,PP5120P27,209MA0602WPD60,TAG WO MS, ,PF,FP,FLSW0AADA000-25,25,, , ,FLSW0AADA000,FLANGE SW CL. 150 RF A182-F304,1,EA,
ISO,P,SITE,09MA,PP5120P27,209MA0301SCL11,TAG WO MS, ,PJ,EL,PNPPM00AB0S0-40,40,, , ,PNPPM00AB0S0,PIPE NIPPLE PBE L = 75 MM SCH.XS A106-GR.B,2,EA,
ISO,P,SITE,09MA,PP5120P22,209MA1004WBB04,TAG WO MS, ,PF,FP,FLBL0AAA1000-20,20,, , ,FLBL0AAA1000,FLANGE BLIND CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0101RAF09,TAG WO MS, ,PP,PS,PIPEQ00D40C0-100,100,, , ,PIPEQ00D40C0,PIPE WLD SCH.40S A312 UNS N08904,36.5,M,
ISO,P,SITE,09MA,PP5120P22,209MA0301SCL16,TAG WO MS, ,PF,FP,FLBL0AAA1000-20,20,, , ,FLBL0AAA1000,FLANGE BLIND CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P24,209MA0715IAS14,TAG WO MS, ,PJ,EL,E90BP00DB0C0-50,50,, , ,E90BP00DB0C0,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L,4,EA,
ISO,P,SITE,09MA,PP5120P24,209MA0506DFL10,TAG WO MS, ,PP,PS,PIPEL00AA0C0-150,150,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,52,M,
ISO,P,SITE,09MA,PP5120P27,209MA0912PAS07,TAG WO MS, ,PJ,EL,E90BL00AB0B0-100,100,, , ,E90BL00AB0B0,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,6,EA,
ISO,P,SITE,09MA,PP5120P20,209MA0602WPD50,TAG WO MS, ,PP,PS,PIPEP00DA0C0-150,150,, , ,PIPEP00DA0C0,PIPE WLD SCH.10S A312-TP304,52,M,
ISO,P,SITE,09MA,PP5120P22,209MA0907IAS03,TAG WO MS, ,PP,PS,PIPEP00DB0C0-100,100,, , ,PIPEP00DB0C0,PIPE WLD SCH.10S A312-TP304L,31.6,M,
ISO,P,SITE,09MA,PP5120P26,209MA1301CWS16,TAG WO MS, ,PJ,EL,BROS0H0A1000-300,300,, , ,BROS0H0A1000,BRANCH OUTLET SW CL. 3000 A105,1,EA,
ISO,P,SITE,09MA,PP5120P24,209MA0832WDW02,TAG WO MS, ,PP,PS,PIPEP00DB0C0-400,400,, , ,PIPEP00DB0C0,PIPE WLD SCH.10S A312-TP304L,25.1,M,
ISO,P,SITE,09MA,PP5120P24,209MA0506DFL08,TAG WO MS, ,PF,FP,FLSW0AAA1000-20,20,, , ,FLSW0AAA1000,FLANGE SW CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P21,209MA0312WDW11,TAG WO MS, ,PJ,EL,PNPPQ00DB050-20,20,, , ,PNPPQ00DB050,PIPE NIPPLE PBE L = 175 MM SCH.40S A312-TP304L,1,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0306WDW07,TAG WO MS, ,PP,PS,PIPEP00DB0C0-300,300,, , ,PIPEP00DB0C0,PIPE WLD SCH.10S A312-TP304L,27.6,M,
ISO,P,SITE,09MA,PP5120P20,209MA0912PAS16,TAG WO MS, ,PJ,EL,BROBLL0A1000-100,100,, , ,BROBLL0A1000,BRANCH OUTLET BW SCH.STD X SCH.STD A105,1,EA,
ISO,P,SITE,09MA,PP5120P26,209MA0602WPD57,TAG WO MS, ,PF,FP,FLSW0AADA000-25,25,, , ,FLSW0AADA000,FLANGE SW CL. 150 RF A182-F304,1,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0801WDW11,TAG WO MS, ,PP,PS,PIPEP00DB0C0-200,200,, , ,PIPEP00DB0C0,PIPE WLD SCH.10S A312-TP304L,32.3,M,
ISO,P,SITE,09MA,PP5120P23,209MA0315SCL04,TAG WO MS, ,PV,VG,ABARXB-40,40,, , ,ABARXB,VALVE BALL FB FLGD CL. 150 RF CS BODY,1,EA,
ISO,P,SITE,09MA,PP5120P27,209MA0007ASC06,TAG WO MS, ,PP,PS,PIPEQ00D10B0-200,200,, , ,PIPEQ00D10B0,PIPE SMLS SCH.40S A312-TP316/316L,51.6,M,
ISO,P,SITE,09MA,PP5120P26,209MA0602WPD57,TAG WO MS, ,PF,FP,FLBL0AADA000-20,20,, , ,FLBL0AADA000,FLANGE BLIND CL. 150 RF A182-F304,1,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0602WPD65,TAG WO MS, ,PF,FP,FLSW0AADA000-20,20,, , ,FLSW0AADA000,FLANGE SW CL. 150 RF A182-F304,1,EA,
ISO,P,SITE,09MA,PP5120P27,209MA0312WDW03,TAG WO MS, ,PJ,EL,BROS0H0DB000-50,50,, , ,BROS0H0DB000,BRANCH OUTLET SW CL. 3000 A182-F304L,1,EA,
ISO,P,SITE,09MA,PP5120P24,209MA0602WPD74,TAG WO MS, ,PF,FP,FLBL0AADA000-25,25,, , ,FLBL0AADA000,FLANGE BLIND CL. 150 RF A182-F304,1,EA,
ISO,P,SITE,09MA,PP5120P27,209MA1306CWR23,TAG WO MS, ,PV,VG,RBAYXA-40,40,, , ,RBAYXA,BALL VALVE REDUCED BORE SOCKET WELD / THREADED CL. 800 CS BODY,1,EA,
ISO,P,SITE,09MA,PP5120P24,209MA1103CSS04,TAG WO MS, ,PF,FP,FLSW0AAA1000-25,25,, , ,FLSW0AAA1000,FLANGE SW CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P36,209MA1306CWR01,TAG WO MS, ,PG,GP,GKFR0A0Z3000,,, , ,GKFR0A0Z3000,GASKET FLAT RING CL. 150 CNAF,1,EA,
ISO,P,SITE,09MA,PP5120P21,209MA0928PAS01,TAG WO MS, ,PL,LM,STBT000Y2000,,, , ,STBT000Y2000,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H  GALVANISED,8,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0304SCL03,TAG WO MS, ,PJ,EL,BROS0H0A1000-150,150,, , ,BROS0H0A1000,BRANCH OUTLET SW CL. 3000 A105,1,EA,
ISO,P,SITE,09MA,PP5120P25,209MA0506DFL04,TAG WO MS, ,PL,LM,STBT000YA000,,, , ,STBT000YA000,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H,12,EA,
ISO,P,SITE,09MA,PP5120P21,209MA0301SCL05,TAG WO MS, ,PF,FP,FLBL0AAA1000-40,40,, , ,FLBL0AAA1000,FLANGE BLIND CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P21,209MA0301SCL07,TAG WO MS, ,PP,PS,PIPEL00AA0C0-300,300,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,49.6,M,
ISO,P,SITE,09MA,PP5120P24,209MA0506DFL12,TAG WO MS, ,PF,FP,FLBL0AAA1000-25,25,, , ,FLBL0AAA1000,FLANGE BLIND CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P27,209MA0301SCL13,TAG WO MS, ,PJ,EL,PNPPM00AB0S0-20,20,, , ,PNPPM00AB0S0,PIPE NIPPLE PBE L = 75 MM SCH.XS A106-GR.B,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0030ASC27,TAG WO MS, ,PP,PS,PIPEQ00D10B0-50,50,, , ,PIPEQ00D10B0,PIPE SMLS SCH.40S A312-TP316/316L,8.8,M,
ISO,P,SITE,09MA,PP5120P25,209MA0322SCL09,TAG WO MS, ,PF,FP,FLSW0AAA1000-20,20,, , ,FLSW0AAA1000,FLANGE SW CL. 150 RF A105,2,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0509NAG02,TAG WO MS, ,PP,PS,PIPEL00AA0C0-400,400,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,55.7,M,
ISO,P,SITE,09MA,PP5120P27,209MA0202SLP04,TAG WO MS, ,PF,FP,FLBL0AAA1000-20,20,, , ,FLBL0AAA1000,FLANGE BLIND CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P24,209MA0204SLP05,TAG WO MS, ,PJ,EL,TERBLL0AB0B0-150-100,150,100, , ,TERBLL0AB0B0,TEE REDUCING BW SMLS SCH.STD X SCH.STD A234-WPB,1,EA,
ISO,P,SITE,09MA,PP5120P24,209MA0204SLP11,TAG WO MS, ,PF,FP,FLSW0AAA1000-20,20,, , ,FLSW0AAA1000,FLANGE SW CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P25,209MA0502OFL01,TAG WO MS, ,PJ,EL,PNPPM00AB0S0-20,20,, , ,PNPPM00AB0S0,PIPE NIPPLE PBE L = 75 MM SCH.XS A106-GR.B,1,EA,
ISO,P,SITE,09MA,PP5120P35,209MA0304SCL01,TAG WO MS, ,PF,FP,FLWNLAAA1000-150,150,, , ,FLWNLAAA1000,FLANGE WELDING NECK CL. 150 RF SCH.STD A105,1,EA,
ISO,P,SITE,09MA,PP5120P25,209MA0212SLP05,TAG WO MS, ,PP,PS,PIPEL00AA0C0-50,50,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,22.9,M,
ISO,P,SITE,09MA,PP5120P54,209MA0214SLP01,TAG WO MS, ,PF,FP,FLBL0AAA1000-20,20,, , ,FLBL0AAA1000,FLANGE BLIND CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P36,209MA0607WPD03,TAG WO MS, ,PV,VG,RGAZXT-25,25,, , ,RGAZXT,GATE VALVES ,1,EA,
ISO,P,SITE,09MA,PP5120P18,209MA0602WPD37,TAG WO MS, ,PG,GP,GKFR0A0Z2000,,, , ,GKFR0A0Z2000,GASKET FLAT RING CL. 150 NITRILE BUTADIENE  60��?SHORE A,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0803WDW01,TAG WO MS, ,PP,PS,PIPEP00DB0C0-200,200,, , ,PIPEP00DB0C0,PIPE WLD SCH.10S A312-TP304L,2.8,M,
ISO,P,SITE,09MA,PP5120P19,209MA0907IAS23,TAG WO MS, ,PP,PS,PIPEP00DB0C0-50,50,, , ,PIPEP00DB0C0,PIPE WLD SCH.10S A312-TP304L,31.4,M,
ISO,P,SITE,09MA,PP5120P22,209MA1306CWR29,TAG WO MS, ,PJ,EL,BROS0H0A1000-300,300,, , ,BROS0H0A1000,BRANCH OUTLET SW CL. 3000 A105,1,EA,
ISO,P,SITE,09MA,PP5120P20,209MA0912PAS20,TAG WO MS, ,PP,PS,PIPEL00AW0C0-50,50,, , ,PIPEL00AW0C0,PIPE WLD SCH.STD A53-GR.B GALV.,34.3,M,
ISO,P,SITE,09MA,PP5120P26,209MA1301CWS16,TAG WO MS, ,PP,PS,PIPEM00AB0B0-40,40,, , ,PIPEM00AB0B0,PIPE SMLS SCH.XS A106-GR.B,0.1,M,
ISO,P,SITE,09MA,PP5120P24,209MA0729PAS12,TAG WO MS, ,PP,PS,PIPEL00AW0C0-100,100,, , ,PIPEL00AW0C0,PIPE WLD SCH.STD A53-GR.B GALV.,36,M,
ISO,P,SITE,09MA,PP5120P19,209MA0014ASC02,TAG WO MS, ,PP,PS,PIPEQ00D10B0-200,200,, , ,PIPEQ00D10B0,PIPE SMLS SCH.40S A312-TP316/316L,29.1,M,
ISO,P,SITE,09MA,PP5120P23,209MA0307SCL05,TAG WO MS, ,PL,LM,STBT000YA000,,, , ,STBT000YA000,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H,24,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0308WDW02,TAG WO MS, ,PF,FP,FLSW0AADB000-20,20,, , ,FLSW0AADB000,FLANGE SW CL. 150 RF A182-F304L,1,EA,
ISO,P,SITE,09MA,PP5120P24,209MA0506DFL12,TAG WO MS, ,PF,FP,FLSW0AAA1000-25,25,, , ,FLSW0AAA1000,FLANGE SW CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0301SCL19,TAG WO MS, ,PP,PS,PIPEL00AA0C0-300,300,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,58.6,M,
ISO,P,SITE,09MA,PP5120P27,209MA0005ASC03,TAG WO MS, ,PF,FP,FLBL0AAD3000-20,20,, , ,FLBL0AAD3000,FLANGE BLIND CL. 150 RF A182-F316/316L,1,EA,
ISO,P,SITE,09MA,PP5120P35,209MA0201SLP09,TAG WO MS, ,PP,PS,PIPEL00AA0C0-600,600,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,21.4,M,
ISO,P,SITE,09MA,PP5120P27,209MA0202SLP05,TAG WO MS, ,PF,FP,FLSW0AAA1000-20,20,, , ,FLSW0AAA1000,FLANGE SW CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P24,209MA0204SLP06,TAG WO MS, ,PJ,EL,E90BL00AB0B0-150,150,, , ,E90BL00AB0B0,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,6,EA,
ISO,P,SITE,09MA,PP5120P34,209MA0725PAS01,TAG WO MS, ,PG,GP,GKFR0A0Z3000,,, , ,GKFR0A0Z3000,GASKET FLAT RING CL. 150 CNAF,4,EA,
ISO,P,SITE,09MA,PP5120P21,209MA0007ASC09,TAG WO MS, ,PJ,EL,E90BQ00D20B0-200,200,, , ,E90BQ00D20B0,ELBOW 90 DEG. LR BW SMLS SCH.40S A403-WP316/316L,6,EA,
ISO,P,SITE,09MA,PP5120P21,209MA0602WPD54,TAG WO MS, ,PF,FP,FLSW0AADA000-25,25,, , ,FLSW0AADA000,FLANGE SW CL. 150 RF A182-F304,1,EA,
ISO,P,SITE,09MA,PP5120P25,209MA0212SLP06,TAG WO MS, ,PJ,EL,PLHT000A1000-25,25,, , ,PLHT000A1000,PLUG HEX. HEAD THRD A105,1,EA,
ISO,P,SITE,09MA,PP5120P27,209MA0312WDW03,TAG WO MS, ,PL,LM,STBT000Y1000,,, , ,STBT000Y1000,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H  PTFE COATED,4,EA,
ISO,P,SITE,09MA,PP5120P24,209MA0602WPD76,TAG WO MS, ,PJ,EL,BROS0H0DA000-150,150,, , ,BROS0H0DA000,BRANCH OUTLET SW CL. 3000 A182-F304,2,EA,
ISO,P,SITE,09MA,PP5120P21,209MA0312WDW11,TAG WO MS, ,PF,FP,FLBL0AADB000-20,20,, , ,FLBL0AADB000,FLANGE BLIND CL. 150 RF A182-F304L,1,EA,
ISO,P,SITE,09MA,PP5120P27,209MA1101CSS06,TAG WO MS, ,PJ,EL,E90BL00AB0B0-150,150,, , ,E90BL00AB0B0,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,4,EA,
ISO,P,SITE,09MA,PP5120P23,209MA1101CSS13,TAG WO MS, ,PP,PS,PIPEL00AA0C0-150,150,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,36,M,
ISO,P,SITE,09MA,PP5120P22,209MA1309CWR07,TAG WO MS, ,PP,PS,PIPEL00AA0B0-150,150,, , ,PIPEL00AA0B0,PIPE SMLS SCH.STD A53-GR.B,4.2,M,
ISO,P,SITE,09MA,PP5120P22,209MA0005ASC22,TAG WO MS, ,PL,LM,STBT000Y1000,,, , ,STBT000Y1000,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H  PTFE COATED,8,EA,
ISO,P,SITE,09MA,PP5120P22,209MA1301CWS07,TAG WO MS, ,PP,PS,PIPEM00AB0B0-40,40,, , ,PIPEM00AB0B0,PIPE SMLS SCH.XS A106-GR.B,0.1,M,
ISO,P,SITE,09MA,PP5120P26,209MA1301CWS16,TAG WO MS, ,PJ,EL,PLHT000A1000-40,40,, , ,PLHT000A1000,PLUG HEX. HEAD THRD A105,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0306WDW03,TAG WO MS, ,PL,LM,STBT000Y1000,,, , ,STBT000Y1000,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H  PTFE COATED,8,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0307SCL05,TAG WO MS, ,PF,FP,FLSW0AAA1000-20,20,, , ,FLSW0AAA1000,FLANGE SW CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P25,209MA0506DFL06,TAG WO MS, ,PL,LM,STBT000YA000,,, , ,STBT000YA000,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H,12,EA,
ISO,P,SITE,09MA,PP5120P24,209MA0506DFL07,TAG WO MS, ,PP,PS,PIPEL00AA0C0-150,150,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,39.7,M,
ISO,P,SITE,09MA,PP5120P27,209MA0301SCL13,TAG WO MS, ,PP,PS,PIPEL00AA0C0-300,300,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,45.8,M,
ISO,P,SITE,09MA,PP5120P20,209MA0013ASC04,TAG WO MS, ,PP,PS,PIPEQ00D10B0-200,200,, , ,PIPEQ00D10B0,PIPE SMLS SCH.40S A312-TP316/316L,36,M,
ISO,P,SITE,09MA,PP5120P25,209MA0322SCL08,TAG WO MS, ,PF,FP,FLBL0AAA1000-20,20,, , ,FLBL0AAA1000,FLANGE BLIND CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P24,209MA0322SCL21,TAG WO MS, ,PP,PS,PIPEL00AA0C0-50,50,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,35.8,M,
ISO,P,SITE,09MA,PP5120P27,209MA0314SCL07,TAG WO MS, ,PG,GP,GKFR0A0Z3000,,, , ,GKFR0A0Z3000,GASKET FLAT RING CL. 150 CNAF,3,EA,
ISO,P,SITE,09MA,PP5120P24,209MA0510NAG05,TAG WO MS, ,PP,PS,PIPEL00AA0C0-200,200,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,42.5,M,
ISO,P,SITE,09MA,PP5120P23,209MA0509NAG01,TAG WO MS, ,PP,PS,PIPEL00AA0C0-400,400,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,1,M,
ISO,P,SITE,09MA,PP5120P24,209MA0212SLP01,TAG WO MS, ,PP,PS,PIPEL00AA0C0-50,50,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,24.6,M,
ISO,P,SITE,09MA,PP5120P26,209MA0202SLP08,TAG WO MS, ,PJ,EL,PLHT000A1000-25,25,, , ,PLHT000A1000,PLUG HEX. HEAD THRD A105,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0201SLP05,TAG WO MS, ,PL,LM,STBT000YA000,,, , ,STBT000YA000,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H,4,EA,
