PROJECT,DESCIPLINE,MASTER_REF,SOURCE_TYPE,UNIT_NO,AREA,ISODRAWINGS,PIPINGCLASS,TOT_QTY,QTY_UOM,COMMODITYCODE,COMPLETE_FLAG,ISO_REV,DRAWING_TYPE,REVISION_DATE,GCP_NOM_DIAM,SIZE1_UOM,RCP_NOM_DIAM,SIZE2_UOM,SPEC_OVERRIDE,WORKSITE,DESCRIPTION
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272D0-S/S-A004,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272D0-S/S-A005,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272D0-S/S-A006,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272D0-S/S-A007,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272D0-S/S-A008,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272D0-S/S-A009,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272D0-S/S-A010,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272D0-S/S-A011,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272D0-S/S-A012,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272D0-S/S-A013,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272D0-S/S-A014,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272D0-S/S-A015,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272D0-S/S-A016,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272D0-S/S-A017,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272D0-S/S-A018,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272D0-S/S-A019,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272D0-S/S-A020,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272D0-S/S-A021,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272D0-S/S-A022,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272D0-S/S-A023,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272D0-S/S-A024,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272D0-S/S-A025,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272D0-S/S-A026,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272U0-S/S-A001,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272U0-S/S-A002,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272U0-S/S-A003,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272U0-S/S-A004,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272U0-S/S-A005,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272U0-S/S-A006,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272U0-S/S-A007,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272U0-S/S-A008,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272U0-S/S-A009,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272V0-S/S-A001,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272V0-S/S-A002,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272V0-S/S-A003,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272V0-S/S-A004,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272V0-S/S-A005,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272V0-S/S-A006,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272V0-S/S-A007,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272V0-S/S-A008,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272V0-S/S-A009,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272V0-S/S-A010,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272V0-S/S-A011,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272V0-S/S-A012,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272V0-S/S-A013,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272V0-S/S-A014,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272V0-S/S-A015,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272V0-S/S-A016,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272V0-S/S-A017,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272V0-S/S-A018,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272V0-S/S-A019,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272V0-S/S-A020,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272V0-S/S-A021,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272V0-S/S-A022,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272V0-S/S-A023,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272V0-S/S-A024,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272V0-S/S-A025,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272V0-S/S-A026,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272V0-S/S-A027,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,272V0-S/S-A028,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,27GMG-S/S-A001,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,27GMG-S/S-A002,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,27GMG-S/S-A003,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,27GMG-S/S-A004,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,27GMG-S/S-A005,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,27GMG-S/S-A006,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,27GMG-S/S-A007,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,27GMG-S/S-A008,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,27GMH-S/S-A001,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,27GMH-S/S-A002,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,27GMH-S/S-A003,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20990,KB064-L20990,VARIOUS,1,EA,27GMH-S/S-A004,1,C01,D,2/27/2015,40,MM,,,0,,COMBINATION SAFETY SHOWER AND EYE WASH UNIT; BODY- SS316L; SW END; COLD INSULATED
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21000,VARIOUS,7,EA,BROBLL0A1000,1,C01,D,2/24/2015,100,MM,50,MM,0,,BRANCH OUTLET BW SCH.STD X SCH.STD A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21000,VARIOUS,3,EA,BROBLL0A1000,1,C01,D,2/24/2015,150,MM,50,MM,0,,BRANCH OUTLET BW SCH.STD X SCH.STD A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21000,VARIOUS,2,EA,BROBLL0A1000,1,C01,D,2/24/2015,150,MM,80,MM,0,,BRANCH OUTLET BW SCH.STD X SCH.STD A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21000,VARIOUS,2,EA,BROBLL0A1000,1,C01,D,2/24/2015,200,MM,100,MM,0,,BRANCH OUTLET BW SCH.STD X SCH.STD A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21000,VARIOUS,2,EA,BROBLL0A1000,1,C01,D,2/24/2015,300,MM,50,MM,0,,BRANCH OUTLET BW SCH.STD X SCH.STD A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21000,VARIOUS,1,EA,BROBLL0A1000,1,C01,D,2/24/2015,300,MM,80,MM,0,,BRANCH OUTLET BW SCH.STD X SCH.STD A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21000,VARIOUS,2,EA,BROBLL0A1000,1,C01,D,2/24/2015,300,MM,150,MM,0,,BRANCH OUTLET BW SCH.STD X SCH.STD A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21000,VARIOUS,1,EA,BROBLL0A1000,1,C01,D,2/24/2015,350,MM,80,MM,0,,BRANCH OUTLET BW SCH.STD X SCH.STD A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21000,VARIOUS,3,EA,BROBLL0A1000,1,C01,D,2/24/2015,400,MM,50,MM,0,,BRANCH OUTLET BW SCH.STD X SCH.STD A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21000,VARIOUS,1,EA,BROBLL0A1000,1,C01,D,2/24/2015,400,MM,80,MM,0,,BRANCH OUTLET BW SCH.STD X SCH.STD A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21000,VARIOUS,1,EA,BROBLL0A1000,1,C01,D,2/24/2015,400,MM,150,MM,0,,BRANCH OUTLET BW SCH.STD X SCH.STD A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21000,VARIOUS,1,EA,BROBLL0A1000,1,C01,D,2/24/2015,450,MM,50,MM,0,,BRANCH OUTLET BW SCH.STD X SCH.STD A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21000,VARIOUS,1,EA,BROBLL0A1000,1,C01,D,2/24/2015,450,MM,80,MM,0,,BRANCH OUTLET BW SCH.STD X SCH.STD A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21000,VARIOUS,1,EA,BROBLL0A1000,1,C01,D,2/24/2015,450,MM,150,MM,0,,BRANCH OUTLET BW SCH.STD X SCH.STD A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21000,VARIOUS,1,EA,BROBLL0A1000,1,C01,D,2/24/2015,450,MM,250,MM,0,,BRANCH OUTLET BW SCH.STD X SCH.STD A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21000,VARIOUS,4,EA,BROBLL0A1000,1,C01,D,2/24/2015,500,MM,50,MM,0,,BRANCH OUTLET BW SCH.STD X SCH.STD A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21000,VARIOUS,1148,EA,BROS0H0A1000,1,C01,D,2/24/2015,50,MM,20,MM,0,,BRANCH OUTLET SW CL. 3000 A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21000,VARIOUS,117,EA,BROS0H0A1000,1,C01,D,2/24/2015,50,MM,25,MM,0,,BRANCH OUTLET SW CL. 3000 A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21000,VARIOUS,19,EA,BROS0H0A1000,1,C01,D,2/24/2015,80,MM,25,MM,0,,BRANCH OUTLET SW CL. 3000 A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21000,VARIOUS,4,EA,BROS0H0A1000,1,C01,D,2/24/2015,80,MM,40,MM,0,,BRANCH OUTLET SW CL. 3000 A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21000,VARIOUS,89,EA,BROS0H0A1000,1,C01,D,2/24/2015,100,MM,25,MM,0,,BRANCH OUTLET SW CL. 3000 A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21000,VARIOUS,14,EA,BROS0H0A1000,1,C01,D,2/24/2015,150,MM,25,MM,0,,BRANCH OUTLET SW CL. 3000 A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21000,VARIOUS,9,EA,BROS0H0A1000,1,C01,D,2/24/2015,200,MM,25,MM,0,,BRANCH OUTLET SW CL. 3000 A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21000,VARIOUS,12,EA,BROS0H0A1000,1,C01,D,2/24/2015,250,MM,25,MM,0,,BRANCH OUTLET SW CL. 3000 A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21000,VARIOUS,1,EA,BROS0H0A1000,1,C01,D,2/24/2015,250,MM,40,MM,0,,BRANCH OUTLET SW CL. 3000 A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21000,VARIOUS,6,EA,BROS0H0A1000,1,C01,D,2/24/2015,300,MM,25,MM,0,,BRANCH OUTLET SW CL. 3000 A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21000,VARIOUS,4,EA,BROS0H0A1000,1,C01,D,2/24/2015,300,MM,40,MM,0,,BRANCH OUTLET SW CL. 3000 A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21000,VARIOUS,2,EA,BROS0H0A1000,1,C01,D,2/24/2015,350,MM,25,MM,0,,BRANCH OUTLET SW CL. 3000 A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21000,VARIOUS,2,EA,BROS0H0A1000,1,C01,D,2/24/2015,350,MM,40,MM,0,,BRANCH OUTLET SW CL. 3000 A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21000,VARIOUS,3,EA,BROS0H0A1000,1,C01,D,2/24/2015,400,MM,25,MM,0,,BRANCH OUTLET SW CL. 3000 A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21000,VARIOUS,1,EA,BROS0H0A1000,1,C01,D,2/24/2015,450,MM,40,MM,0,,BRANCH OUTLET SW CL. 3000 A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21000,VARIOUS,2,EA,BROT0H0A1000,1,C01,D,2/24/2015,50,MM,20,MM,0,,BRANCH OUTLET THRD CL. 3000 A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21000,VARIOUS,44,EA,BROT0H0A1000,1,C01,D,2/24/2015,50,MM,25,MM,0,,BRANCH OUTLET THRD CL. 3000 A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21000,VARIOUS,2,EA,BROT0H0A1000,1,C01,D,2/24/2015,150,MM,25,MM,0,,BRANCH OUTLET THRD CL. 3000 A105
